,N,P,K,temperature,humidity,ph,rainfall,label
447,28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
448,5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
449,36,67,25,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas
450,1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
451,24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
452,17,67,18,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas
453,5,55,18,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas
454,5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
455,37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas
456,13,73,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas
457,6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas
458,16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
459,25,64,20,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
460,34,75,24,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas
461,20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas
462,35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
463,14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas
464,36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
465,7,77,18,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas
466,29,78,25,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas
467,30,60,21,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas
468,20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
469,19,57,23,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas
470,3,60,19,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas
471,5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
472,5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
473,37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
474,9,59,24,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas
475,20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
476,31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
477,0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
478,21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
479,13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas
480,27,74,20,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas
481,29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
482,5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
483,39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
484,22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
485,18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas
486,39,77,21,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
487,13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
488,27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas
489,26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
490,23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
491,4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
492,20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
493,7,74,17,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
494,17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
495,35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas
496,11,72,22,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
497,20,60,22,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas
498,10,71,18,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas
499,33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas
