,N,P,K,temperature,humidity,ph,rainfall,label
338,25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans
339,7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans
340,8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans
341,27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
342,28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
343,32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans
344,27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans
345,17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans
346,0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
347,13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans
348,34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
349,9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans
350,11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans
351,3,67,24,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans
352,35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
353,3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
354,23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans
355,22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans
356,31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
357,34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
358,12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
359,27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
360,7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
361,24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans
362,11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans
363,37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
364,25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
365,34,66,17,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans
366,20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
367,37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
368,18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans
369,4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
370,37,56,25,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans
371,5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
372,11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans
373,22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans
374,12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans
375,5,74,21,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans
376,27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
377,31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans
378,36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans
379,5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
380,32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
381,11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
382,0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans
383,14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans
384,29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans
385,32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
386,17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
387,13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
388,14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans
389,9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
390,20,73,22,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans
391,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
392,27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
393,14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
394,7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
395,27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
396,30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans
397,37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
398,27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
399,22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
