,N,P,K,temperature,humidity,ph,rainfall,label
1357,120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
1358,91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon
1359,81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
1360,101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
1361,101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,watermelon
1362,111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon
1363,107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
1364,115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon
1365,84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
1366,120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon
1367,91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
1368,89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon
1369,113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon
1370,97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon
1371,117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon
1372,90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
1373,104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
1374,81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon
1375,88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
1376,92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
1377,81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
1378,111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon
1379,108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon
1380,113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon
1381,83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
1382,101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon
1383,114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon
1384,99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon
1385,92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon
1386,92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
1387,91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon
1388,110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon
1389,112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
1390,89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon
1391,100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon
1392,83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon
1393,95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
1394,119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
1395,97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon
1396,110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon
1397,96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon
1398,83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
1399,120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
