,N,P,K,temperature,humidity,ph,rainfall,label
1781,32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya
1782,48,62,47,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya
1783,39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya
1784,49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya
1785,48,57,54,29.02328049,90.20396783,6.617703177999999,126.8069869,papaya
1786,69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya
1787,53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya
1788,38,61,52,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya
1789,57,64,55,26.68386496,92.9585411,6.583760498999999,62.50689682,papaya
1790,51,57,55,24.70528368,90.14732171,6.6764073370000006,108.4103158,papaya
1791,56,65,45,38.2016825,93.97379963,6.751298936,218.09088140000003,papaya
1792,54,66,52,36.56769731,93.79503425,6.867554147000001,104.4218596,papaya
1793,58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya
1794,68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,papaya
1795,42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya
1796,43,64,47,38.58954491,91.58076549,6.8256647820000005,102.2708231,papaya
1797,35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya
1798,56,59,55,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya
1799,39,64,53,23.012401800000006,91.07355541,6.598860305,208.3357976,papaya
