,N,P,K,temperature,humidity,ph,rainfall,label
1929,108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton
1930,118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton
1931,107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton
1932,125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton
1933,113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton
1934,131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton
1935,115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton
1936,113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton
1937,111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton
1938,111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton
1939,122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton
1940,108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton
1941,132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton
1942,103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton
1943,133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton
1944,127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton
1945,110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton
1946,131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton
1947,108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton
1948,122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton
1949,111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton
1950,140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton
1951,100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton
1952,123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton
1953,107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton
1954,118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton
1955,103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton
1956,133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton
1957,129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton
1958,116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton
1959,114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton
1960,131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton
1961,107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton
1962,123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton
1963,112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton
1964,119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton
1965,130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton
1966,127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton
1967,134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton
1968,109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton
1969,100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton
1970,132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton
1971,102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton
1972,111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton
1973,117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton
1974,136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton
1975,134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton
1976,112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton
1977,105,56,15,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton
1978,140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton
1979,126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton
1980,106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton
1981,121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton
1982,108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton
1983,116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton
1984,100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton
1985,129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton
1986,118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton
1987,117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton
1988,126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton
1989,120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton
1990,102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton
1991,131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton
1992,114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton
1993,101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton
1994,106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton
1995,113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton
1996,102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton
1997,110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton
1998,107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton
1999,120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton
