,N,P,K,temperature,humidity,ph,rainfall,label
627,33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean
628,32,57,22,28.6899851,87.50436797,6.769415887999999,44.56598352,mungbean
629,23,59,25,27.826262300000003,88.73100226,6.320768488,56.68833819,mungbean
630,35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean
631,6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,mungbean
632,29,36,25,28.28511547,88.4393979,7.130278657000001,48.56690235,mungbean
633,4,36,22,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean
634,10,59,22,28.60901145,86.99495766,7.1556850160000005,36.94616965,mungbean
635,14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
636,8,50,21,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean
637,20,40,15,29.57329479,88.07505524,7.199495367999999,45.04467075,mungbean
638,36,43,22,27.82684262,87.16679147,6.3898821660000005,58.37249772,mungbean
639,14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean
640,11,60,23,27.33684386,88.50229102,7.033012777000001,51.09802625,mungbean
641,10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
642,7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,mungbean
643,2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,mungbean
644,20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,mungbean
645,2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
646,27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,mungbean
647,35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean
648,4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean
649,1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
650,36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,mungbean
651,11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
652,34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean
653,21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean
654,17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
655,25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,mungbean
656,2,38,18,27.53632932,89.92908171,6.619891497999999,45.48591922,mungbean
657,9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean
658,37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean
659,36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean
660,40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean
661,30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,mungbean
662,1,59,23,27.46852989,87.17649,7.184398832,43.78420984,mungbean
663,9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,mungbean
664,14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,mungbean
665,35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
666,31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
667,4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,mungbean
668,30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
669,9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
670,20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,mungbean
671,37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
672,34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,mungbean
673,14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
674,23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,mungbean
675,5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean
676,22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean
677,40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean
678,27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,mungbean
679,31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,mungbean
680,38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean
681,6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,mungbean
682,6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,mungbean
683,24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,mungbean
684,25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean
685,32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean
686,8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean
687,19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean
688,39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean
689,33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean
690,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean
691,21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean
692,22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean
693,29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean
694,4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
695,10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean
696,4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean
697,20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
698,23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
699,25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean
