,N,P,K,temperature,humidity,ph,rainfall,label
1534,24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple
1535,23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
1536,18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple
1537,13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple
1538,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple
1539,28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple
1540,26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple
1541,21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple
1542,21,135,198,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple
1543,5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple
1544,2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple
1545,15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple
1546,31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple
1547,25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple
1548,16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple
1549,19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple
1550,10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple
1551,20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple
1552,28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple
1553,28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple
1554,2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple
1555,2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple
1556,27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple
1557,30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple
1558,32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple
1559,29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
1560,26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple
1561,40,136,202,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple
1562,6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple
1563,35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple
1564,17,136,196,23.87192332,90.49939035,5.882155987999999,103.0548094,apple
1565,33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple
1566,16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple
1567,27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple
1568,29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple
1569,3,141,197,21.98141856,91.12719303,6.142803397000001,115.4789148,apple
1570,15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,apple
1571,5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple
1572,10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple
1573,7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple
1574,2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple
1575,29,138,197,22.19055385,92.43764169,5.830892252000001,121.6622761,apple
1576,30,137,200,22.91430043,90.70475565,5.603413172000001,118.6044645,apple
1577,29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple
1578,14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple
1579,18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple
1580,33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple
1581,40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple
1582,9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple
1583,38,135,203,23.76121837,93.661643,5.9655513110000005,100.825956,apple
1584,28,130,196,22.13450646,94.67695747,6.062356467000001,112.9203223,apple
1585,35,142,203,21.17089176,90.23730166,5.895319002000001,123.6495149,apple
1586,12,129,205,22.36238282,91.15761594,6.119432215,118.68327250000002,apple
1587,1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple
1588,0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple
1589,31,121,201,23.15791104,90.34396882,5.731535257999999,110.712841,apple
1590,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple
1591,29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,apple
1592,33,138,198,22.29423493,90.69033986,6.222390797999999,122.7418744,apple
1593,14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple
1594,35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple
1595,40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple
1596,25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,apple
1597,31,137,196,22.14464104,93.82567435,6.400321212000001,120.6310784,apple
1598,36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,apple
1599,10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple
