,N,P,K,temperature,humidity,ph,rainfall,label
2039,90,48,45,24.06475727,71.31342851,6.509174788999999,153.63902119999997,jute
2040,66,47,36,24.85441411,74.44070479999998,6.57256106,175.572958,jute
2041,80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute
2042,89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,jute
2043,77,51,44,23.25583402,82.7015932,7.124333547000001,166.2160846,jute
2044,94,37,41,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
2045,75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute
2046,60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute
2047,62,56,35,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
2048,84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute
2049,100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute
2050,75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute
2051,78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute
2052,82,48,36,25.79351957,81.76904006,6.352076782999999,193.2418382,jute
2053,100,58,41,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
2054,88,50,40,25.63215038,79.95150917,7.0518224720000005,182.2582277,jute
2055,67,41,40,25.84879500000001,87.81661683,7.333143205,152.6194403,jute
2056,72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute
2057,89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute
2058,89,57,43,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
2059,61,41,44,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
2060,79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute
2061,84,40,43,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute
2062,98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute
2063,75,36,44,23.28081,74.27607475,6.613341342999999,153.7447398,jute
2064,89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute
2065,91,41,37,24.48556447,83.20630007,6.132570522999999,192.2316221,jute
2066,77,48,36,25.86705009,84.09985284,7.36008498,154.83908469999997,jute
2067,66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute
2068,62,59,41,24.2248758,74.89465426,7.175170657000001,192.4931257,jute
2069,82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute
2070,61,41,35,24.97178693,79.47557931,6.842966478999998,195.7571622,jute
2071,99,57,38,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
2072,70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute
2073,90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute
2074,73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute
2075,67,46,44,26.82489244,78.20392774,7.093328631,153.91998069999997,jute
2076,84,37,42,25.49674786,81.13449097,6.691074249,169.92882340000003,jute
2077,72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute
2078,71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute
2079,64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute
2080,65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute
2081,60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute
2082,86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute
2083,90,50,44,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
2084,91,38,36,26.5232969,77.17331847,7.287318722999999,157.8548562,jute
2085,87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute
2086,72,41,36,26.50838667,86.84264005,6.065898282999999,152.9801697,jute
2087,71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute
2088,82,46,41,23.325013100000003,79.79609448,6.581693772,187.3096148,jute
2089,71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute
2090,80,43,43,23.78756036,74.36794079,6.014572075,172.64426540000005,jute
2091,77,55,43,25.49941707,75.99987588,6.663559451,193.71418280000003,jute
2092,95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute
2093,63,47,35,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
2094,93,43,38,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
2095,87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute
2096,88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute
2097,90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute
2098,90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute
2099,84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute
