,N,P,K,temperature,humidity,ph,rainfall,label
229,43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
230,28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
231,42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
232,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648,chickpea
233,22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
234,31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea
235,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
236,57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
237,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297,chickpea
238,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea
239,54,61,77,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea
240,38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
241,59,55,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea
242,36,76,75,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
243,57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
244,35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
245,35,64,78,17.92845928,14.27327988,7.496645259,85.37378769,chickpea
246,52,60,79,19.45339934,18.23490739,8.380185271,75.6317566,chickpea
247,27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea
248,57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
249,52,68,78,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
250,43,79,79,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea
251,44,74,85,20.18649426,19.63719995,7.150681303,78.26039559,chickpea
252,24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
253,29,77,75,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea
254,20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea
255,56,67,78,17.57445618,16.71826572,8.255450758,77.81891424,chickpea
256,37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
257,49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea
258,59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
259,20,79,77,18.54988627,16.02542689,7.64867466,76.32565249,chickpea
260,24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea
261,51,72,75,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea
262,57,73,85,18.49311205,14.72115044,7.358099622,91.94595352,chickpea
263,22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea
264,52,73,79,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea
265,29,75,75,19.62416326,18.71483156,7.064790365,88.4585692,chickpea
266,44,59,78,20.67526473,19.85388984,7.599033472,84.78344008,chickpea
267,41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea
268,52,56,85,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea
269,34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
270,42,74,83,19.2582557,14.2804191,7.545258424,65.78042032,chickpea
271,34,71,79,17.927806,15.85622899,7.728998197,74.63872762,chickpea
272,27,73,79,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
273,30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
274,57,57,75,17.09104223,18.25142068,7.785039076,87.27444866,chickpea
275,27,79,82,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea
276,32,71,85,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea
277,31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
278,33,75,84,19.46210401,18.72831993,7.217018459,68.81405149,chickpea
279,47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea
280,54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea
281,47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea
282,35,57,83,19.48316794,17.44534641,7.476800943,80.4986291,chickpea
283,53,73,77,19.71359733,18.09665739,7.325451279,73.64476535,chickpea
284,45,61,78,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea
285,37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea
286,30,75,81,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea
287,37,55,82,19.45591848,18.02235902,8.423873703,78.44910564,chickpea
288,53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea
289,22,60,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea
290,60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea
291,42,67,77,18.99424448,15.9362937,7.114405288,78.69707199,chickpea
292,39,76,76,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea
293,35,63,76,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea
294,30,65,82,20.71424384,15.27824066,7.103798069,76.77888672,chickpea
295,57,56,78,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
296,48,65,78,17.43732714,14.33847406,7.861128148,73.0926704,chickpea
297,36,56,83,18.89780215,19.76182946,7.4526709,69.09512477,chickpea
298,40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
299,49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea
